"행정구역별(1)","규모별(1)","시점",데이터
"전국","대형(135㎡ 초과)","2020.06",115.3
"전국","대형(135㎡ 초과)","2020.07",118.1
"전국","대형(135㎡ 초과)","2020.08",119.6
"전국","대형(135㎡ 초과)","2020.09",121.7
"전국","대형(135㎡ 초과)","2020.10",124.2
"전국","대형(135㎡ 초과)","2020.11",128.4
"전국","대형(135㎡ 초과)","2020.12",131.9
"전국","대형(135㎡ 초과)","2021.01",135.8
"전국","대형(135㎡ 초과)","2021.02",139.0
"전국","대형(135㎡ 초과)","2021.03",140.0
"전국","대형(135㎡ 초과)","2021.04",142.5
"전국","대형(135㎡ 초과)","2021.05",144.2
"전국","대형(135㎡ 초과)","2021.06",148.1
"전국","대형(135㎡ 초과)","2021.07",151.0
"전국","대형(135㎡ 초과)","2021.08",154.3
"전국","대형(135㎡ 초과)","2021.09",155.4
"전국","대형(135㎡ 초과)","2021.10",157.4
"전국","대형(135㎡ 초과)","2021.11",156.5
"전국","대형(135㎡ 초과)","2021.12",156.5
"전국","대형(135㎡ 초과)","2022.01",156.9
"전국","대형(135㎡ 초과)","2022.02",156.5
"서울","초소형(40㎡ 이하)","2014.01",79.0
"서울","초소형(40㎡ 이하)","2014.02",79.6
"서울","초소형(40㎡ 이하)","2014.03",79.6
"서울","초소형(40㎡ 이하)","2014.04",79.7
"서울","초소형(40㎡ 이하)","2014.05",78.5
"서울","초소형(40㎡ 이하)","2014.06",78.9
"서울","초소형(40㎡ 이하)","2014.07",79.0
"서울","초소형(40㎡ 이하)","2014.08",79.9
"서울","초소형(40㎡ 이하)","2014.09",80.4
"서울","초소형(40㎡ 이하)","2014.10",80.2
"서울","초소형(40㎡ 이하)","2014.11",81.0
"서울","초소형(40㎡ 이하)","2014.12",80.0
"서울","초소형(40㎡ 이하)","2015.01",80.9
"서울","초소형(40㎡ 이하)","2015.02",81.6
"서울","초소형(40㎡ 이하)","2015.03",82.5
"서울","초소형(40㎡ 이하)","2015.04",82.8
"서울","초소형(40㎡ 이하)","2015.05",83.7
"서울","초소형(40㎡ 이하)","2015.06",83.9
"서울","초소형(40㎡ 이하)","2015.07",85.4
"서울","초소형(40㎡ 이하)","2015.08",86.1
"서울","초소형(40㎡ 이하)","2015.09",87.2
"서울","초소형(40㎡ 이하)","2015.10",86.8
"서울","초소형(40㎡ 이하)","2015.11",87.4
"서울","초소형(40㎡ 이하)","2015.12",87.2
"서울","초소형(40㎡ 이하)","2016.01",87.1
"서울","초소형(40㎡ 이하)","2016.02",87.2
"서울","초소형(40㎡ 이하)","2016.03",87.2
"서울","초소형(40㎡ 이하)","2016.04",88.3
"서울","초소형(40㎡ 이하)","2016.05",89.1
"서울","초소형(40㎡ 이하)","2016.06",90.5
"서울","초소형(40㎡ 이하)","2016.07",92.1
"서울","초소형(40㎡ 이하)","2016.08",93.5
"서울","초소형(40㎡ 이하)","2016.09",95.4
"서울","초소형(40㎡ 이하)","2016.10",95.7
"서울","초소형(40㎡ 이하)","2016.11",96.0
"서울","초소형(40㎡ 이하)","2016.12",94.8
"서울","초소형(40㎡ 이하)","2017.01",94.6
"서울","초소형(40㎡ 이하)","2017.02",94.2
"서울","초소형(40㎡ 이하)","2017.03",95.2
"서울","초소형(40㎡ 이하)","2017.04",95.0
"서울","초소형(40㎡ 이하)","2017.05",96.0
"서울","초소형(40㎡ 이하)","2017.06",97.7
"서울","초소형(40㎡ 이하)","2017.07",100.2
"서울","초소형(40㎡ 이하)","2017.08",99.9
"서울","초소형(40㎡ 이하)","2017.09",99.5
"서울","초소형(40㎡ 이하)","2017.10",100.4
"서울","초소형(40㎡ 이하)","2017.11",100.0
"서울","초소형(40㎡ 이하)","2017.12",100.2
"서울","초소형(40㎡ 이하)","2018.01",101.2
"서울","초소형(40㎡ 이하)","2018.02",102.1
"서울","초소형(40㎡ 이하)","2018.03",101.7
"서울","초소형(40㎡ 이하)","2018.04",102.0
"서울","초소형(40㎡ 이하)","2018.05",102.1
"서울","초소형(40㎡ 이하)","2018.06",101.5
"서울","초소형(40㎡ 이하)","2018.07",101.0
"서울","초소형(40㎡ 이하)","2018.08",103.8
"서울","초소형(40㎡ 이하)","2018.09",109.4
"서울","초소형(40㎡ 이하)","2018.10",108.8
"서울","초소형(40㎡ 이하)","2018.11",106.8
"서울","초소형(40㎡ 이하)","2018.12",107.2
"서울","초소형(40㎡ 이하)","2019.01",104.7
"서울","초소형(40㎡ 이하)","2019.02",105.4
"서울","초소형(40㎡ 이하)","2019.03",103.5
"서울","초소형(40㎡ 이하)","2019.04",103.6
"서울","초소형(40㎡ 이하)","2019.05",104.7
"서울","초소형(40㎡ 이하)","2019.06",105.1
"서울","초소형(40㎡ 이하)","2019.07",105.9
"서울","초소형(40㎡ 이하)","2019.08",107.1
"서울","초소형(40㎡ 이하)","2019.09",106.7
"서울","초소형(40㎡ 이하)","2019.10",107.0
"서울","초소형(40㎡ 이하)","2019.11",107.7
"서울","초소형(40㎡ 이하)","2019.12",109.8
"서울","초소형(40㎡ 이하)","2020.01",110.3
"서울","초소형(40㎡ 이하)","2020.02",110.4
"서울","초소형(40㎡ 이하)","2020.03",110.9
"서울","초소형(40㎡ 이하)","2020.04",110.3
"서울","초소형(40㎡ 이하)","2020.05",109.3
"서울","초소형(40㎡ 이하)","2020.06",110.2
"서울","초소형(40㎡ 이하)","2020.07",115.2
"서울","초소형(40㎡ 이하)","2020.08",118.8
"서울","초소형(40㎡ 이하)","2020.09",116.9
"서울","초소형(40㎡ 이하)","2020.10",118.0
"서울","초소형(40㎡ 이하)","2020.11",117.9
"서울","초소형(40㎡ 이하)","2020.12",118.3
"서울","초소형(40㎡ 이하)","2021.01",120.1
"서울","초소형(40㎡ 이하)","2021.02",121.3
"서울","초소형(40㎡ 이하)","2021.03",121.2
"서울","초소형(40㎡ 이하)","2021.04",121.3
"서울","초소형(40㎡ 이하)","2021.05",122.9
"서울","초소형(40㎡ 이하)","2021.06",123.5
"서울","초소형(40㎡ 이하)","2021.07",125.3
"서울","초소형(40㎡ 이하)","2021.08",127.8
"서울","초소형(40㎡ 이하)","2021.09",129.3
"서울","초소형(40㎡ 이하)","2021.10",127.4
"서울","초소형(40㎡ 이하)","2021.11",127.7
"서울","초소형(40㎡ 이하)","2021.12",126.9
"서울","초소형(40㎡ 이하)","2022.01",127.9
"서울","초소형(40㎡ 이하)","2022.02",128.1
"서울","소형(40㎡초과 60㎡이하)","2014.01",76.6
"서울","소형(40㎡초과 60㎡이하)","2014.02",77.2
"서울","소형(40㎡초과 60㎡이하)","2014.03",77.4
"서울","소형(40㎡초과 60㎡이하)","2014.04",77.2
"서울","소형(40㎡초과 60㎡이하)","2014.05",76.8
"서울","소형(40㎡초과 60㎡이하)","2014.06",76.8
"서울","소형(40㎡초과 60㎡이하)","2014.07",76.9
"서울","소형(40㎡초과 60㎡이하)","2014.08",77.6
"서울","소형(40㎡초과 60㎡이하)","2014.09",78.2
"서울","소형(40㎡초과 60㎡이하)","2014.10",78.5
"서울","소형(40㎡초과 60㎡이하)","2014.11",78.3
"서울","소형(40㎡초과 60㎡이하)","2014.12",78.3
"서울","소형(40㎡초과 60㎡이하)","2015.01",78.7
"서울","소형(40㎡초과 60㎡이하)","2015.02",79.4
"서울","소형(40㎡초과 60㎡이하)","2015.03",80.4
"서울","소형(40㎡초과 60㎡이하)","2015.04",81.3
"서울","소형(40㎡초과 60㎡이하)","2015.05",81.9
"서울","소형(40㎡초과 60㎡이하)","2015.06",82.4
"서울","소형(40㎡초과 60㎡이하)","2015.07",83.8
"서울","소형(40㎡초과 60㎡이하)","2015.08",84.4
"서울","소형(40㎡초과 60㎡이하)","2015.09",85.1
"서울","소형(40㎡초과 60㎡이하)","2015.10",85.8
"서울","소형(40㎡초과 60㎡이하)","2015.11",86.3
"서울","소형(40㎡초과 60㎡이하)","2015.12",85.5
"서울","소형(40㎡초과 60㎡이하)","2016.01",85.4
"서울","소형(40㎡초과 60㎡이하)","2016.02",85.7
"서울","소형(40㎡초과 60㎡이하)","2016.03",85.8
"서울","소형(40㎡초과 60㎡이하)","2016.04",86.3
"서울","소형(40㎡초과 60㎡이하)","2016.05",87.0
"서울","소형(40㎡초과 60㎡이하)","2016.06",87.9
"서울","소형(40㎡초과 60㎡이하)","2016.07",89.3
"서울","소형(40㎡초과 60㎡이하)","2016.08",90.6
"서울","소형(40㎡초과 60㎡이하)","2016.09",91.9
"서울","소형(40㎡초과 60㎡이하)","2016.10",92.9
"서울","소형(40㎡초과 60㎡이하)","2016.11",93.0
"서울","소형(40㎡초과 60㎡이하)","2016.12",92.2
"서울","소형(40㎡초과 60㎡이하)","2017.01",91.9
"서울","소형(40㎡초과 60㎡이하)","2017.02",92.2
"서울","소형(40㎡초과 60㎡이하)","2017.03",92.5
"서울","소형(40㎡초과 60㎡이하)","2017.04",92.7
"서울","소형(40㎡초과 60㎡이하)","2017.05",93.9
"서울","소형(40㎡초과 60㎡이하)","2017.06",95.9
"서울","소형(40㎡초과 60㎡이하)","2017.07",98.6
"서울","소형(40㎡초과 60㎡이하)","2017.08",98.8
"서울","소형(40㎡초과 60㎡이하)","2017.09",99.0
"서울","소형(40㎡초과 60㎡이하)","2017.10",99.9
"서울","소형(40㎡초과 60㎡이하)","2017.11",100.0
"서울","소형(40㎡초과 60㎡이하)","2017.12",100.8
"서울","소형(40㎡초과 60㎡이하)","2018.01",102.4
"서울","소형(40㎡초과 60㎡이하)","2018.02",104.1
"서울","소형(40㎡초과 60㎡이하)","2018.03",105.3
"서울","소형(40㎡초과 60㎡이하)","2018.04",106.7
"서울","소형(40㎡초과 60㎡이하)","2018.05",106.8
"서울","소형(40㎡초과 60㎡이하)","2018.06",107.5
"서울","소형(40㎡초과 60㎡이하)","2018.07",108.6
"서울","소형(40㎡초과 60㎡이하)","2018.08",113.0
"서울","소형(40㎡초과 60㎡이하)","2018.09",120.4
"서울","소형(40㎡초과 60㎡이하)","2018.10",122.3
"서울","소형(40㎡초과 60㎡이하)","2018.11",120.1
"서울","소형(40㎡초과 60㎡이하)","2018.12",118.0
"서울","소형(40㎡초과 60㎡이하)","2019.01",117.2
"서울","소형(40㎡초과 60㎡이하)","2019.02",116.7
"서울","소형(40㎡초과 60㎡이하)","2019.03",115.4
"서울","소형(40㎡초과 60㎡이하)","2019.04",114.5
"서울","소형(40㎡초과 60㎡이하)","2019.05",114.9
"서울","소형(40㎡초과 60㎡이하)","2019.06",117.1
"서울","소형(40㎡초과 60㎡이하)","2019.07",119.0
"서울","소형(40㎡초과 60㎡이하)","2019.08",120.6
"서울","소형(40㎡초과 60㎡이하)","2019.09",121.2
"서울","소형(40㎡초과 60㎡이하)","2019.10",122.9
"서울","소형(40㎡초과 60㎡이하)","2019.11",124.7
"서울","소형(40㎡초과 60㎡이하)","2019.12",126.6
"서울","소형(40㎡초과 60㎡이하)","2020.01",128.8
"서울","소형(40㎡초과 60㎡이하)","2020.02",130.7
"서울","소형(40㎡초과 60㎡이하)","2020.03",131.6
"서울","소형(40㎡초과 60㎡이하)","2020.04",131.1
"서울","소형(40㎡초과 60㎡이하)","2020.05",131.5
"서울","소형(40㎡초과 60㎡이하)","2020.06",135.5
"서울","소형(40㎡초과 60㎡이하)","2020.07",142.9
"서울","소형(40㎡초과 60㎡이하)","2020.08",148.2
"서울","소형(40㎡초과 60㎡이하)","2020.09",149.4
"서울","소형(40㎡초과 60㎡이하)","2020.10",150.6
"서울","소형(40㎡초과 60㎡이하)","2020.11",153.3
"서울","소형(40㎡초과 60㎡이하)","2020.12",156.3
"서울","소형(40㎡초과 60㎡이하)","2021.01",161.3
"서울","소형(40㎡초과 60㎡이하)","2021.02",164.5
"서울","소형(40㎡초과 60㎡이하)","2021.03",164.9
"서울","소형(40㎡초과 60㎡이하)","2021.04",165.8
"서울","소형(40㎡초과 60㎡이하)","2021.05",169.2
"서울","소형(40㎡초과 60㎡이하)","2021.06",172.3
"서울","소형(40㎡초과 60㎡이하)","2021.07",176.3
"서울","소형(40㎡초과 60㎡이하)","2021.08",179.9
"서울","소형(40㎡초과 60㎡이하)","2021.09",181.7
"서울","소형(40㎡초과 60㎡이하)","2021.10",182.4
"서울","소형(40㎡초과 60㎡이하)","2021.11",182.6
"서울","소형(40㎡초과 60㎡이하)","2021.12",179.3
"서울","소형(40㎡초과 60㎡이하)","2022.01",176.7
"서울","소형(40㎡초과 60㎡이하)","2022.02",173.5
"서울","중소형(60㎡초과 85㎡이하)","2014.01",78.2
"서울","중소형(60㎡초과 85㎡이하)","2014.02",78.7
"서울","중소형(60㎡초과 85㎡이하)","2014.03",79.0
"서울","중소형(60㎡초과 85㎡이하)","2014.04",78.9
"서울","중소형(60㎡초과 85㎡이하)","2014.05",78.7
"서울","중소형(60㎡초과 85㎡이하)","2014.06",78.8
"서울","중소형(60㎡초과 85㎡이하)","2014.07",78.9
"서울","중소형(60㎡초과 85㎡이하)","2014.08",79.7
"서울","중소형(60㎡초과 85㎡이하)","2014.09",80.3
"서울","중소형(60㎡초과 85㎡이하)","2014.10",80.7
"서울","중소형(60㎡초과 85㎡이하)","2014.11",80.7
"서울","중소형(60㎡초과 85㎡이하)","2014.12",80.5
"서울","중소형(60㎡초과 85㎡이하)","2015.01",81.0
"서울","중소형(60㎡초과 85㎡이하)","2015.02",81.7
"서울","중소형(60㎡초과 85㎡이하)","2015.03",82.5
"서울","중소형(60㎡초과 85㎡이하)","2015.04",83.3
"서울","중소형(60㎡초과 85㎡이하)","2015.05",83.8
"서울","중소형(60㎡초과 85㎡이하)","2015.06",84.5
"서울","중소형(60㎡초과 85㎡이하)","2015.07",85.3
"서울","중소형(60㎡초과 85㎡이하)","2015.08",86.0
"서울","중소형(60㎡초과 85㎡이하)","2015.09",86.6
"서울","중소형(60㎡초과 85㎡이하)","2015.10",87.2
"서울","중소형(60㎡초과 85㎡이하)","2015.11",87.4
"서울","중소형(60㎡초과 85㎡이하)","2015.12",87.1
"서울","중소형(60㎡초과 85㎡이하)","2016.01",86.7
"서울","중소형(60㎡초과 85㎡이하)","2016.02",86.8
"서울","중소형(60㎡초과 85㎡이하)","2016.03",87.0
"서울","중소형(60㎡초과 85㎡이하)","2016.04",87.1
"서울","중소형(60㎡초과 85㎡이하)","2016.05",87.7
"서울","중소형(60㎡초과 85㎡이하)","2016.06",88.7
"서울","중소형(60㎡초과 85㎡이하)","2016.07",89.9
"서울","중소형(60㎡초과 85㎡이하)","2016.08",90.9
"서울","중소형(60㎡초과 85㎡이하)","2016.09",91.9
"서울","중소형(60㎡초과 85㎡이하)","2016.10",93.2
"서울","중소형(60㎡초과 85㎡이하)","2016.11",93.1
"서울","중소형(60㎡초과 85㎡이하)","2016.12",92.4
"서울","중소형(60㎡초과 85㎡이하)","2017.01",92.0
"서울","중소형(60㎡초과 85㎡이하)","2017.02",92.2
"서울","중소형(60㎡초과 85㎡이하)","2017.03",92.8
"서울","중소형(60㎡초과 85㎡이하)","2017.04",93.0
"서울","중소형(60㎡초과 85㎡이하)","2017.05",94.1
"서울","중소형(60㎡초과 85㎡이하)","2017.06",95.7
"서울","중소형(60㎡초과 85㎡이하)","2017.07",97.7
"서울","중소형(60㎡초과 85㎡이하)","2017.08",98.3
"서울","중소형(60㎡초과 85㎡이하)","2017.09",98.6
"서울","중소형(60㎡초과 85㎡이하)","2017.10",99.4
"서울","중소형(60㎡초과 85㎡이하)","2017.11",100.0
"서울","중소형(60㎡초과 85㎡이하)","2017.12",100.9
"서울","중소형(60㎡초과 85㎡이하)","2018.01",102.8
"서울","중소형(60㎡초과 85㎡이하)","2018.02",104.9
"서울","중소형(60㎡초과 85㎡이하)","2018.03",106.1
"서울","중소형(60㎡초과 85㎡이하)","2018.04",107.6
"서울","중소형(60㎡초과 85㎡이하)","2018.05",107.9
"서울","중소형(60㎡초과 85㎡이하)","2018.06",108.6
"서울","중소형(60㎡초과 85㎡이하)","2018.07",110.1
"서울","중소형(60㎡초과 85㎡이하)","2018.08",114.5
"서울","중소형(60㎡초과 85㎡이하)","2018.09",120.3
"서울","중소형(60㎡초과 85㎡이하)","2018.10",121.2
"서울","중소형(60㎡초과 85㎡이하)","2018.11",119.5
"서울","중소형(60㎡초과 85㎡이하)","2018.12",118.2
"서울","중소형(60㎡초과 85㎡이하)","2019.01",117.0
"서울","중소형(60㎡초과 85㎡이하)","2019.02",115.2
"서울","중소형(60㎡초과 85㎡이하)","2019.03",114.4
"서울","중소형(60㎡초과 85㎡이하)","2019.04",114.7
"서울","중소형(60㎡초과 85㎡이하)","2019.05",115.8
"서울","중소형(60㎡초과 85㎡이하)","2019.06",117.8
"서울","중소형(60㎡초과 85㎡이하)","2019.07",120.4
"서울","중소형(60㎡초과 85㎡이하)","2019.08",121.8
"서울","중소형(60㎡초과 85㎡이하)","2019.09",123.3
"서울","중소형(60㎡초과 85㎡이하)","2019.10",124.9
"서울","중소형(60㎡초과 85㎡이하)","2019.11",127.2
"서울","중소형(60㎡초과 85㎡이하)","2019.12",129.2
"서울","중소형(60㎡초과 85㎡이하)","2020.01",130.2
"서울","중소형(60㎡초과 85㎡이하)","2020.02",132.2
"서울","중소형(60㎡초과 85㎡이하)","2020.03",133.3
"서울","중소형(60㎡초과 85㎡이하)","2020.04",131.5
"서울","중소형(60㎡초과 85㎡이하)","2020.05",133.0
"서울","중소형(60㎡초과 85㎡이하)","2020.06",137.4
"서울","중소형(60㎡초과 85㎡이하)","2020.07",143.9
"서울","중소형(60㎡초과 85㎡이하)","2020.08",148.4
"서울","중소형(60㎡초과 85㎡이하)","2020.09",150.7
"서울","중소형(60㎡초과 85㎡이하)","2020.10",152.2
"서울","중소형(60㎡초과 85㎡이하)","2020.11",154.8
"서울","중소형(60㎡초과 85㎡이하)","2020.12",157.9
"서울","중소형(60㎡초과 85㎡이하)","2021.01",162.5
"서울","중소형(60㎡초과 85㎡이하)","2021.02",165.4
"서울","중소형(60㎡초과 85㎡이하)","2021.03",165.7
"서울","중소형(60㎡초과 85㎡이하)","2021.04",166.8
"서울","중소형(60㎡초과 85㎡이하)","2021.05",169.2
"서울","중소형(60㎡초과 85㎡이하)","2021.06",173.3
"서울","중소형(60㎡초과 85㎡이하)","2021.07",176.0
"서울","중소형(60㎡초과 85㎡이하)","2021.08",179.0
"서울","중소형(60㎡초과 85㎡이하)","2021.09",182.4
"서울","중소형(60㎡초과 85㎡이하)","2021.10",184.0
"서울","중소형(60㎡초과 85㎡이하)","2021.11",180.2
"서울","중소형(60㎡초과 85㎡이하)","2021.12",178.9
"서울","중소형(60㎡초과 85㎡이하)","2022.01",177.6
"서울","중소형(60㎡초과 85㎡이하)","2022.02",174.2
"서울","중대형(85㎡초과 135㎡이하)","2014.01",77.4
"서울","중대형(85㎡초과 135㎡이하)","2014.02",78.1
"서울","중대형(85㎡초과 135㎡이하)","2014.03",78.3
"서울","중대형(85㎡초과 135㎡이하)","2014.04",78.6
"서울","중대형(85㎡초과 135㎡이하)","2014.05",78.5
"서울","중대형(85㎡초과 135㎡이하)","2014.06",78.0
"서울","중대형(85㎡초과 135㎡이하)","2014.07",78.3
"서울","중대형(85㎡초과 135㎡이하)","2014.08",79.0
"서울","중대형(85㎡초과 135㎡이하)","2014.09",79.9
"서울","중대형(85㎡초과 135㎡이하)","2014.10",80.2
"서울","중대형(85㎡초과 135㎡이하)","2014.11",79.7
"서울","중대형(85㎡초과 135㎡이하)","2014.12",79.9
"서울","중대형(85㎡초과 135㎡이하)","2015.01",80.8
"서울","중대형(85㎡초과 135㎡이하)","2015.02",81.0
"서울","중대형(85㎡초과 135㎡이하)","2015.03",82.0
"서울","중대형(85㎡초과 135㎡이하)","2015.04",82.5
"서울","중대형(85㎡초과 135㎡이하)","2015.05",83.4
"서울","중대형(85㎡초과 135㎡이하)","2015.06",83.5
"서울","중대형(85㎡초과 135㎡이하)","2015.07",84.3
"서울","중대형(85㎡초과 135㎡이하)","2015.08",85.0
"서울","중대형(85㎡초과 135㎡이하)","2015.09",85.4
"서울","중대형(85㎡초과 135㎡이하)","2015.10",86.0
"서울","중대형(85㎡초과 135㎡이하)","2015.11",86.2
"서울","중대형(85㎡초과 135㎡이하)","2015.12",85.9
"서울","중대형(85㎡초과 135㎡이하)","2016.01",85.8
"서울","중대형(85㎡초과 135㎡이하)","2016.02",85.8
"서울","중대형(85㎡초과 135㎡이하)","2016.03",85.9
"서울","중대형(85㎡초과 135㎡이하)","2016.04",86.2
"서울","중대형(85㎡초과 135㎡이하)","2016.05",86.7
"서울","중대형(85㎡초과 135㎡이하)","2016.06",87.7
"서울","중대형(85㎡초과 135㎡이하)","2016.07",88.8
"서울","중대형(85㎡초과 135㎡이하)","2016.08",90.1
"서울","중대형(85㎡초과 135㎡이하)","2016.09",91.0
"서울","중대형(85㎡초과 135㎡이하)","2016.10",92.0
"서울","중대형(85㎡초과 135㎡이하)","2016.11",92.1
"서울","중대형(85㎡초과 135㎡이하)","2016.12",91.5
"서울","중대형(85㎡초과 135㎡이하)","2017.01",91.8
"서울","중대형(85㎡초과 135㎡이하)","2017.02",91.6
"서울","중대형(85㎡초과 135㎡이하)","2017.03",92.5
"서울","중대형(85㎡초과 135㎡이하)","2017.04",92.5
"서울","중대형(85㎡초과 135㎡이하)","2017.05",93.9
"서울","중대형(85㎡초과 135㎡이하)","2017.06",95.5
"서울","중대형(85㎡초과 135㎡이하)","2017.07",97.5
"서울","중대형(85㎡초과 135㎡이하)","2017.08",97.6
"서울","중대형(85㎡초과 135㎡이하)","2017.09",97.9
"서울","중대형(85㎡초과 135㎡이하)","2017.10",99.3
"서울","중대형(85㎡초과 135㎡이하)","2017.11",100.0
"서울","중대형(85㎡초과 135㎡이하)","2017.12",101.1
"서울","중대형(85㎡초과 135㎡이하)","2018.01",103.3
"서울","중대형(85㎡초과 135㎡이하)","2018.02",105.0
"서울","중대형(85㎡초과 135㎡이하)","2018.03",106.1
"서울","중대형(85㎡초과 135㎡이하)","2018.04",107.8
"서울","중대형(85㎡초과 135㎡이하)","2018.05",108.6
"서울","중대형(85㎡초과 135㎡이하)","2018.06",109.1
"서울","중대형(85㎡초과 135㎡이하)","2018.07",110.6
"서울","중대형(85㎡초과 135㎡이하)","2018.08",115.8
"서울","중대형(85㎡초과 135㎡이하)","2018.09",121.3
"서울","중대형(85㎡초과 135㎡이하)","2018.10",122.3
"서울","중대형(85㎡초과 135㎡이하)","2018.11",120.6
"서울","중대형(85㎡초과 135㎡이하)","2018.12",118.3
"서울","중대형(85㎡초과 135㎡이하)","2019.01",118.2
"서울","중대형(85㎡초과 135㎡이하)","2019.02",116.3
"서울","중대형(85㎡초과 135㎡이하)","2019.03",115.5
"서울","중대형(85㎡초과 135㎡이하)","2019.04",115.8
"서울","중대형(85㎡초과 135㎡이하)","2019.05",116.7
"서울","중대형(85㎡초과 135㎡이하)","2019.06",120.1
"서울","중대형(85㎡초과 135㎡이하)","2019.07",122.4
"서울","중대형(85㎡초과 135㎡이하)","2019.08",123.8
"서울","중대형(85㎡초과 135㎡이하)","2019.09",125.9
"서울","중대형(85㎡초과 135㎡이하)","2019.10",128.2
"서울","중대형(85㎡초과 135㎡이하)","2019.11",130.6
"서울","중대형(85㎡초과 135㎡이하)","2019.12",132.3
"서울","중대형(85㎡초과 135㎡이하)","2020.01",132.3
"서울","중대형(85㎡초과 135㎡이하)","2020.02",133.7
"서울","중대형(85㎡초과 135㎡이하)","2020.03",135.3
"서울","중대형(85㎡초과 135㎡이하)","2020.04",133.7
"서울","중대형(85㎡초과 135㎡이하)","2020.05",133.5
"서울","중대형(85㎡초과 135㎡이하)","2020.06",139.1
"서울","중대형(85㎡초과 135㎡이하)","2020.07",144.9
"서울","중대형(85㎡초과 135㎡이하)","2020.08",149.6
"서울","중대형(85㎡초과 135㎡이하)","2020.09",152.4
"서울","중대형(85㎡초과 135㎡이하)","2020.10",152.1
"서울","중대형(85㎡초과 135㎡이하)","2020.11",155.3
"서울","중대형(85㎡초과 135㎡이하)","2020.12",159.2
"서울","중대형(85㎡초과 135㎡이하)","2021.01",164.2
"서울","중대형(85㎡초과 135㎡이하)","2021.02",167.8
"서울","중대형(85㎡초과 135㎡이하)","2021.03",169.2
"서울","중대형(85㎡초과 135㎡이하)","2021.04",169.7
"서울","중대형(85㎡초과 135㎡이하)","2021.05",171.8
"서울","중대형(85㎡초과 135㎡이하)","2021.06",177.7
"서울","중대형(85㎡초과 135㎡이하)","2021.07",181.5
"서울","중대형(85㎡초과 135㎡이하)","2021.08",182.7
"서울","중대형(85㎡초과 135㎡이하)","2021.09",187.5
"서울","중대형(85㎡초과 135㎡이하)","2021.10",188.0
"서울","중대형(85㎡초과 135㎡이하)","2021.11",187.4
"서울","중대형(85㎡초과 135㎡이하)","2021.12",182.2
"서울","중대형(85㎡초과 135㎡이하)","2022.01",186.8
"서울","중대형(85㎡초과 135㎡이하)","2022.02",183.3
"서울","대형(135㎡ 초과)","2014.01",78.0
"서울","대형(135㎡ 초과)","2014.02",78.7
"서울","대형(135㎡ 초과)","2014.03",79.9
"서울","대형(135㎡ 초과)","2014.04",79.2
"서울","대형(135㎡ 초과)","2014.05",80.6
"서울","대형(135㎡ 초과)","2014.06",80.2
"서울","대형(135㎡ 초과)","2014.07",80.5
"서울","대형(135㎡ 초과)","2014.08",81.5
"서울","대형(135㎡ 초과)","2014.09",81.3
"서울","대형(135㎡ 초과)","2014.10",81.5
"서울","대형(135㎡ 초과)","2014.11",82.5
"서울","대형(135㎡ 초과)","2014.12",82.7
"서울","대형(135㎡ 초과)","2015.01",83.1
"서울","대형(135㎡ 초과)","2015.02",83.9
"서울","대형(135㎡ 초과)","2015.03",84.3
"서울","대형(135㎡ 초과)","2015.04",84.8
"서울","대형(135㎡ 초과)","2015.05",84.8
"서울","대형(135㎡ 초과)","2015.06",85.3
"서울","대형(135㎡ 초과)","2015.07",85.9
"서울","대형(135㎡ 초과)","2015.08",87.0
"서울","대형(135㎡ 초과)","2015.09",87.1
"서울","대형(135㎡ 초과)","2015.10",87.4
"서울","대형(135㎡ 초과)","2015.11",88.1
"서울","대형(135㎡ 초과)","2015.12",88.1
"서울","대형(135㎡ 초과)","2016.01",87.9
"서울","대형(135㎡ 초과)","2016.02",87.6
"서울","대형(135㎡ 초과)","2016.03",87.2
"서울","대형(135㎡ 초과)","2016.04",88.2
"서울","대형(135㎡ 초과)","2016.05",88.3
"서울","대형(135㎡ 초과)","2016.06",89.3
"서울","대형(135㎡ 초과)","2016.07",90.8
"서울","대형(135㎡ 초과)","2016.08",91.8
"서울","대형(135㎡ 초과)","2016.09",92.6
"서울","대형(135㎡ 초과)","2016.10",93.6
"서울","대형(135㎡ 초과)","2016.11",93.0
"서울","대형(135㎡ 초과)","2016.12",92.6
"서울","대형(135㎡ 초과)","2017.01",92.5
"서울","대형(135㎡ 초과)","2017.02",92.6
"서울","대형(135㎡ 초과)","2017.03",93.7
"서울","대형(135㎡ 초과)","2017.04",94.7
"서울","대형(135㎡ 초과)","2017.05",95.5
"서울","대형(135㎡ 초과)","2017.06",97.1
"서울","대형(135㎡ 초과)","2017.07",98.7
"서울","대형(135㎡ 초과)","2017.08",98.0
"서울","대형(135㎡ 초과)","2017.09",98.8
"서울","대형(135㎡ 초과)","2017.10",99.8
"서울","대형(135㎡ 초과)","2017.11",100.0
"서울","대형(135㎡ 초과)","2017.12",100.9
"서울","대형(135㎡ 초과)","2018.01",103.9
"서울","대형(135㎡ 초과)","2018.02",105.5
"서울","대형(135㎡ 초과)","2018.03",107.0
"서울","대형(135㎡ 초과)","2018.04",107.3
"서울","대형(135㎡ 초과)","2018.05",107.8
"서울","대형(135㎡ 초과)","2018.06",107.7
"서울","대형(135㎡ 초과)","2018.07",110.8
"서울","대형(135㎡ 초과)","2018.08",113.7
