"행정구역별(1)","규모별(1)","시점",데이터
"전국","초소형(40㎡ 이하)","2014.01",81.2
"전국","초소형(40㎡ 이하)","2014.02",82.0
"전국","초소형(40㎡ 이하)","2014.03",82.4
"전국","초소형(40㎡ 이하)","2014.04",82.3
"전국","초소형(40㎡ 이하)","2014.05",82.0
"전국","초소형(40㎡ 이하)","2014.06",82.1
"전국","초소형(40㎡ 이하)","2014.07",82.4
"전국","초소형(40㎡ 이하)","2014.08",83.6
"전국","초소형(40㎡ 이하)","2014.09",84.2
"전국","초소형(40㎡ 이하)","2014.10",84.6
"전국","초소형(40㎡ 이하)","2014.11",83.5
"전국","초소형(40㎡ 이하)","2014.12",84.5
"전국","초소형(40㎡ 이하)","2015.01",86.3
"전국","초소형(40㎡ 이하)","2015.02",87.1
"전국","초소형(40㎡ 이하)","2015.03",88.1
"전국","초소형(40㎡ 이하)","2015.04",88.0
"전국","초소형(40㎡ 이하)","2015.05",89.7
"전국","초소형(40㎡ 이하)","2015.06",90.5
"전국","초소형(40㎡ 이하)","2015.07",91.4
"전국","초소형(40㎡ 이하)","2015.08",93.1
"전국","초소형(40㎡ 이하)","2015.09",94.2
"전국","초소형(40㎡ 이하)","2015.10",94.6
"전국","초소형(40㎡ 이하)","2015.11",94.9
"전국","초소형(40㎡ 이하)","2015.12",95.4
"전국","초소형(40㎡ 이하)","2016.01",96.2
"전국","초소형(40㎡ 이하)","2016.02",95.8
"전국","초소형(40㎡ 이하)","2016.03",96.4
"전국","초소형(40㎡ 이하)","2016.04",97.5
"전국","초소형(40㎡ 이하)","2016.05",97.0
"전국","초소형(40㎡ 이하)","2016.06",96.9
"전국","초소형(40㎡ 이하)","2016.07",96.9
"전국","초소형(40㎡ 이하)","2016.08",98.6
"전국","초소형(40㎡ 이하)","2016.09",98.8
"전국","초소형(40㎡ 이하)","2016.10",98.9
"전국","초소형(40㎡ 이하)","2016.11",98.6
"전국","초소형(40㎡ 이하)","2016.12",98.7
"전국","초소형(40㎡ 이하)","2017.01",99.2
"전국","초소형(40㎡ 이하)","2017.02",99.8
"전국","초소형(40㎡ 이하)","2017.03",99.9
"전국","초소형(40㎡ 이하)","2017.04",100.1
"전국","초소형(40㎡ 이하)","2017.05",100.6
"전국","초소형(40㎡ 이하)","2017.06",100.7
"전국","초소형(40㎡ 이하)","2017.07",99.8
"전국","초소형(40㎡ 이하)","2017.08",100.7
"전국","초소형(40㎡ 이하)","2017.09",100.5
"전국","초소형(40㎡ 이하)","2017.10",101.3
"전국","초소형(40㎡ 이하)","2017.11",100.0
"전국","초소형(40㎡ 이하)","2017.12",100.1
"전국","초소형(40㎡ 이하)","2018.01",100.2
"전국","초소형(40㎡ 이하)","2018.02",100.3
"전국","초소형(40㎡ 이하)","2018.03",99.3
"전국","초소형(40㎡ 이하)","2018.04",97.8
"전국","초소형(40㎡ 이하)","2018.05",98.8
"전국","초소형(40㎡ 이하)","2018.06",98.7
"전국","초소형(40㎡ 이하)","2018.07",98.3
"전국","초소형(40㎡ 이하)","2018.08",99.0
"전국","초소형(40㎡ 이하)","2018.09",99.0
"전국","초소형(40㎡ 이하)","2018.10",98.9
"전국","초소형(40㎡ 이하)","2018.11",98.7
"전국","초소형(40㎡ 이하)","2018.12",97.7
"전국","초소형(40㎡ 이하)","2019.01",97.6
"전국","초소형(40㎡ 이하)","2019.02",97.1
"전국","초소형(40㎡ 이하)","2019.03",96.8
"전국","초소형(40㎡ 이하)","2019.04",98.2
"전국","초소형(40㎡ 이하)","2019.05",97.3
"전국","초소형(40㎡ 이하)","2019.06",98.5
"전국","초소형(40㎡ 이하)","2019.07",98.5
"전국","초소형(40㎡ 이하)","2019.08",99.1
"전국","초소형(40㎡ 이하)","2019.09",98.6
"전국","초소형(40㎡ 이하)","2019.10",99.6
"전국","초소형(40㎡ 이하)","2019.11",100.2
"전국","초소형(40㎡ 이하)","2019.12",100.7
"전국","초소형(40㎡ 이하)","2020.01",101.1
"전국","초소형(40㎡ 이하)","2020.02",101.4
"전국","초소형(40㎡ 이하)","2020.03",101.8
"전국","초소형(40㎡ 이하)","2020.04",101.9
"전국","초소형(40㎡ 이하)","2020.05",102.5
"전국","초소형(40㎡ 이하)","2020.06",102.2
"전국","초소형(40㎡ 이하)","2020.07",104.0
"전국","초소형(40㎡ 이하)","2020.08",104.4
"전국","초소형(40㎡ 이하)","2020.09",104.9
"전국","초소형(40㎡ 이하)","2020.10",108.0
"전국","초소형(40㎡ 이하)","2020.11",108.2
"전국","초소형(40㎡ 이하)","2020.12",109.7
"전국","초소형(40㎡ 이하)","2021.01",110.4
"전국","초소형(40㎡ 이하)","2021.02",110.4
"전국","초소형(40㎡ 이하)","2021.03",111.1
"전국","초소형(40㎡ 이하)","2021.04",112.5
"전국","초소형(40㎡ 이하)","2021.05",113.3
"전국","초소형(40㎡ 이하)","2021.06",114.7
"전국","초소형(40㎡ 이하)","2021.07",115.3
"전국","초소형(40㎡ 이하)","2021.08",115.8
"전국","초소형(40㎡ 이하)","2021.09",118.7
"전국","초소형(40㎡ 이하)","2021.10",118.8
"전국","초소형(40㎡ 이하)","2021.11",119.3
"전국","초소형(40㎡ 이하)","2021.12",118.8
"전국","초소형(40㎡ 이하)","2022.01",121.0
"전국","초소형(40㎡ 이하)","2022.02",120.9
"전국","소형(40㎡초과 60㎡이하)","2014.01",79.9
"전국","소형(40㎡초과 60㎡이하)","2014.02",80.5
"전국","소형(40㎡초과 60㎡이하)","2014.03",80.9
"전국","소형(40㎡초과 60㎡이하)","2014.04",80.7
"전국","소형(40㎡초과 60㎡이하)","2014.05",80.6
"전국","소형(40㎡초과 60㎡이하)","2014.06",80.6
"전국","소형(40㎡초과 60㎡이하)","2014.07",81.0
"전국","소형(40㎡초과 60㎡이하)","2014.08",81.9
"전국","소형(40㎡초과 60㎡이하)","2014.09",82.8
"전국","소형(40㎡초과 60㎡이하)","2014.10",83.2
"전국","소형(40㎡초과 60㎡이하)","2014.11",83.4
"전국","소형(40㎡초과 60㎡이하)","2014.12",83.8
"전국","소형(40㎡초과 60㎡이하)","2015.01",85.4
"전국","소형(40㎡초과 60㎡이하)","2015.02",86.0
"전국","소형(40㎡초과 60㎡이하)","2015.03",87.5
"전국","소형(40㎡초과 60㎡이하)","2015.04",88.3
"전국","소형(40㎡초과 60㎡이하)","2015.05",89.3
"전국","소형(40㎡초과 60㎡이하)","2015.06",90.3
"전국","소형(40㎡초과 60㎡이하)","2015.07",91.9
"전국","소형(40㎡초과 60㎡이하)","2015.08",93.5
"전국","소형(40㎡초과 60㎡이하)","2015.09",95.3
"전국","소형(40㎡초과 60㎡이하)","2015.10",95.7
"전국","소형(40㎡초과 60㎡이하)","2015.11",96.5
"전국","소형(40㎡초과 60㎡이하)","2015.12",96.8
"전국","소형(40㎡초과 60㎡이하)","2016.01",97.3
"전국","소형(40㎡초과 60㎡이하)","2016.02",97.3
"전국","소형(40㎡초과 60㎡이하)","2016.03",97.5
"전국","소형(40㎡초과 60㎡이하)","2016.04",97.6
"전국","소형(40㎡초과 60㎡이하)","2016.05",97.3
"전국","소형(40㎡초과 60㎡이하)","2016.06",97.7
"전국","소형(40㎡초과 60㎡이하)","2016.07",98.2
"전국","소형(40㎡초과 60㎡이하)","2016.08",98.7
"전국","소형(40㎡초과 60㎡이하)","2016.09",99.6
"전국","소형(40㎡초과 60㎡이하)","2016.10",100.1
"전국","소형(40㎡초과 60㎡이하)","2016.11",99.8
"전국","소형(40㎡초과 60㎡이하)","2016.12",99.7
"전국","소형(40㎡초과 60㎡이하)","2017.01",99.4
"전국","소형(40㎡초과 60㎡이하)","2017.02",99.8
"전국","소형(40㎡초과 60㎡이하)","2017.03",100.2
"전국","소형(40㎡초과 60㎡이하)","2017.04",100.1
"전국","소형(40㎡초과 60㎡이하)","2017.05",100.1
"전국","소형(40㎡초과 60㎡이하)","2017.06",100.2
"전국","소형(40㎡초과 60㎡이하)","2017.07",100.1
"전국","소형(40㎡초과 60㎡이하)","2017.08",100.5
"전국","소형(40㎡초과 60㎡이하)","2017.09",100.8
"전국","소형(40㎡초과 60㎡이하)","2017.10",100.4
"전국","소형(40㎡초과 60㎡이하)","2017.11",100.0
"전국","소형(40㎡초과 60㎡이하)","2017.12",99.1
"전국","소형(40㎡초과 60㎡이하)","2018.01",98.5
"전국","소형(40㎡초과 60㎡이하)","2018.02",98.5
"전국","소형(40㎡초과 60㎡이하)","2018.03",98.5
"전국","소형(40㎡초과 60㎡이하)","2018.04",97.6
"전국","소형(40㎡초과 60㎡이하)","2018.05",97.2
"전국","소형(40㎡초과 60㎡이하)","2018.06",97.0
"전국","소형(40㎡초과 60㎡이하)","2018.07",97.4
"전국","소형(40㎡초과 60㎡이하)","2018.08",98.4
"전국","소형(40㎡초과 60㎡이하)","2018.09",98.9
"전국","소형(40㎡초과 60㎡이하)","2018.10",98.9
"전국","소형(40㎡초과 60㎡이하)","2018.11",98.4
"전국","소형(40㎡초과 60㎡이하)","2018.12",97.3
"전국","소형(40㎡초과 60㎡이하)","2019.01",96.3
"전국","소형(40㎡초과 60㎡이하)","2019.02",96.3
"전국","소형(40㎡초과 60㎡이하)","2019.03",96.2
"전국","소형(40㎡초과 60㎡이하)","2019.04",96.1
"전국","소형(40㎡초과 60㎡이하)","2019.05",96.0
"전국","소형(40㎡초과 60㎡이하)","2019.06",96.7
"전국","소형(40㎡초과 60㎡이하)","2019.07",97.3
"전국","소형(40㎡초과 60㎡이하)","2019.08",98.0
"전국","소형(40㎡초과 60㎡이하)","2019.09",98.9
"전국","소형(40㎡초과 60㎡이하)","2019.10",99.9
"전국","소형(40㎡초과 60㎡이하)","2019.11",100.5
"전국","소형(40㎡초과 60㎡이하)","2019.12",101.1
"전국","소형(40㎡초과 60㎡이하)","2020.01",101.7
"전국","소형(40㎡초과 60㎡이하)","2020.02",101.7
"전국","소형(40㎡초과 60㎡이하)","2020.03",101.9
"전국","소형(40㎡초과 60㎡이하)","2020.04",102.0
"전국","소형(40㎡초과 60㎡이하)","2020.05",102.8
"전국","소형(40㎡초과 60㎡이하)","2020.06",103.9
"전국","소형(40㎡초과 60㎡이하)","2020.07",105.7
"전국","소형(40㎡초과 60㎡이하)","2020.08",107.1
"전국","소형(40㎡초과 60㎡이하)","2020.09",109.4
"전국","소형(40㎡초과 60㎡이하)","2020.10",110.6
"전국","소형(40㎡초과 60㎡이하)","2020.11",113.5
"전국","소형(40㎡초과 60㎡이하)","2020.12",114.5
"전국","소형(40㎡초과 60㎡이하)","2021.01",114.2
"전국","소형(40㎡초과 60㎡이하)","2021.02",114.2
"전국","소형(40㎡초과 60㎡이하)","2021.03",116.0
"전국","소형(40㎡초과 60㎡이하)","2021.04",116.4
"전국","소형(40㎡초과 60㎡이하)","2021.05",117.4
"전국","소형(40㎡초과 60㎡이하)","2021.06",120.4
"전국","소형(40㎡초과 60㎡이하)","2021.07",120.3
"전국","소형(40㎡초과 60㎡이하)","2021.08",121.3
"전국","소형(40㎡초과 60㎡이하)","2021.09",124.2
"전국","소형(40㎡초과 60㎡이하)","2021.10",123.8
"전국","소형(40㎡초과 60㎡이하)","2021.11",124.3
"전국","소형(40㎡초과 60㎡이하)","2021.12",124.3
"전국","소형(40㎡초과 60㎡이하)","2022.01",123.9
"전국","소형(40㎡초과 60㎡이하)","2022.02",123.1
"전국","중소형(60㎡초과 85㎡이하)","2014.01",77.0
"전국","중소형(60㎡초과 85㎡이하)","2014.02",77.2
"전국","중소형(60㎡초과 85㎡이하)","2014.03",77.5
"전국","중소형(60㎡초과 85㎡이하)","2014.04",77.3
"전국","중소형(60㎡초과 85㎡이하)","2014.05",77.3
"전국","중소형(60㎡초과 85㎡이하)","2014.06",77.4
"전국","중소형(60㎡초과 85㎡이하)","2014.07",77.5
"전국","중소형(60㎡초과 85㎡이하)","2014.08",78.5
"전국","중소형(60㎡초과 85㎡이하)","2014.09",79.7
"전국","중소형(60㎡초과 85㎡이하)","2014.10",80.4
"전국","중소형(60㎡초과 85㎡이하)","2014.11",80.9
"전국","중소형(60㎡초과 85㎡이하)","2014.12",82.1
"전국","중소형(60㎡초과 85㎡이하)","2015.01",83.5
"전국","중소형(60㎡초과 85㎡이하)","2015.02",84.1
"전국","중소형(60㎡초과 85㎡이하)","2015.03",85.7
"전국","중소형(60㎡초과 85㎡이하)","2015.04",86.7
"전국","중소형(60㎡초과 85㎡이하)","2015.05",87.8
"전국","중소형(60㎡초과 85㎡이하)","2015.06",89.0
"전국","중소형(60㎡초과 85㎡이하)","2015.07",90.6
"전국","중소형(60㎡초과 85㎡이하)","2015.08",91.7
"전국","중소형(60㎡초과 85㎡이하)","2015.09",93.3
"전국","중소형(60㎡초과 85㎡이하)","2015.10",94.4
"전국","중소형(60㎡초과 85㎡이하)","2015.11",95.1
"전국","중소형(60㎡초과 85㎡이하)","2015.12",95.7
"전국","중소형(60㎡초과 85㎡이하)","2016.01",95.7
"전국","중소형(60㎡초과 85㎡이하)","2016.02",95.4
"전국","중소형(60㎡초과 85㎡이하)","2016.03",95.6
"전국","중소형(60㎡초과 85㎡이하)","2016.04",95.6
"전국","중소형(60㎡초과 85㎡이하)","2016.05",95.5
"전국","중소형(60㎡초과 85㎡이하)","2016.06",96.0
"전국","중소형(60㎡초과 85㎡이하)","2016.07",96.2
"전국","중소형(60㎡초과 85㎡이하)","2016.08",96.8
"전국","중소형(60㎡초과 85㎡이하)","2016.09",98.5
"전국","중소형(60㎡초과 85㎡이하)","2016.10",99.4
"전국","중소형(60㎡초과 85㎡이하)","2016.11",99.4
"전국","중소형(60㎡초과 85㎡이하)","2016.12",99.9
"전국","중소형(60㎡초과 85㎡이하)","2017.01",99.4
"전국","중소형(60㎡초과 85㎡이하)","2017.02",99.1
"전국","중소형(60㎡초과 85㎡이하)","2017.03",98.9
"전국","중소형(60㎡초과 85㎡이하)","2017.04",98.8
"전국","중소형(60㎡초과 85㎡이하)","2017.05",98.9
"전국","중소형(60㎡초과 85㎡이하)","2017.06",99.3
"전국","중소형(60㎡초과 85㎡이하)","2017.07",99.6
"전국","중소형(60㎡초과 85㎡이하)","2017.08",100.1
"전국","중소형(60㎡초과 85㎡이하)","2017.09",100.4
"전국","중소형(60㎡초과 85㎡이하)","2017.10",100.4
"전국","중소형(60㎡초과 85㎡이하)","2017.11",100.0
"전국","중소형(60㎡초과 85㎡이하)","2017.12",99.3
"전국","중소형(60㎡초과 85㎡이하)","2018.01",98.6
"전국","중소형(60㎡초과 85㎡이하)","2018.02",98.8
"전국","중소형(60㎡초과 85㎡이하)","2018.03",97.7
"전국","중소형(60㎡초과 85㎡이하)","2018.04",97.1
"전국","중소형(60㎡초과 85㎡이하)","2018.05",96.6
"전국","중소형(60㎡초과 85㎡이하)","2018.06",96.8
"전국","중소형(60㎡초과 85㎡이하)","2018.07",96.9
"전국","중소형(60㎡초과 85㎡이하)","2018.08",98.0
"전국","중소형(60㎡초과 85㎡이하)","2018.09",99.3
"전국","중소형(60㎡초과 85㎡이하)","2018.10",100.0
"전국","중소형(60㎡초과 85㎡이하)","2018.11",99.5
"전국","중소형(60㎡초과 85㎡이하)","2018.12",99.2
"전국","중소형(60㎡초과 85㎡이하)","2019.01",97.9
"전국","중소형(60㎡초과 85㎡이하)","2019.02",97.1
"전국","중소형(60㎡초과 85㎡이하)","2019.03",96.5
"전국","중소형(60㎡초과 85㎡이하)","2019.04",96.5
"전국","중소형(60㎡초과 85㎡이하)","2019.05",96.9
"전국","중소형(60㎡초과 85㎡이하)","2019.06",97.5
"전국","중소형(60㎡초과 85㎡이하)","2019.07",98.4
"전국","중소형(60㎡초과 85㎡이하)","2019.08",99.6
"전국","중소형(60㎡초과 85㎡이하)","2019.09",100.7
"전국","중소형(60㎡초과 85㎡이하)","2019.10",102.4
"전국","중소형(60㎡초과 85㎡이하)","2019.11",103.8
"전국","중소형(60㎡초과 85㎡이하)","2019.12",104.7
"전국","중소형(60㎡초과 85㎡이하)","2020.01",105.2
"전국","중소형(60㎡초과 85㎡이하)","2020.02",105.3
"전국","중소형(60㎡초과 85㎡이하)","2020.03",105.2
"전국","중소형(60㎡초과 85㎡이하)","2020.04",105.0
"전국","중소형(60㎡초과 85㎡이하)","2020.05",106.3
"전국","중소형(60㎡초과 85㎡이하)","2020.06",107.8
"전국","중소형(60㎡초과 85㎡이하)","2020.07",110.4
"전국","중소형(60㎡초과 85㎡이하)","2020.08",112.0
"전국","중소형(60㎡초과 85㎡이하)","2020.09",114.6
"전국","중소형(60㎡초과 85㎡이하)","2020.10",116.7
"전국","중소형(60㎡초과 85㎡이하)","2020.11",119.5
"전국","중소형(60㎡초과 85㎡이하)","2020.12",121.0
"전국","중소형(60㎡초과 85㎡이하)","2021.01",119.0
"전국","중소형(60㎡초과 85㎡이하)","2021.02",118.7
"전국","중소형(60㎡초과 85㎡이하)","2021.03",121.1
"전국","중소형(60㎡초과 85㎡이하)","2021.04",121.4
"전국","중소형(60㎡초과 85㎡이하)","2021.05",123.2
"전국","중소형(60㎡초과 85㎡이하)","2021.06",126.2
"전국","중소형(60㎡초과 85㎡이하)","2021.07",126.4
"전국","중소형(60㎡초과 85㎡이하)","2021.08",127.4
"전국","중소형(60㎡초과 85㎡이하)","2021.09",129.6
"전국","중소형(60㎡초과 85㎡이하)","2021.10",130.0
"전국","중소형(60㎡초과 85㎡이하)","2021.11",129.3
"전국","중소형(60㎡초과 85㎡이하)","2021.12",128.6
"전국","중소형(60㎡초과 85㎡이하)","2022.01",126.8
"전국","중소형(60㎡초과 85㎡이하)","2022.02",124.2
"전국","중대형(85㎡초과 135㎡이하)","2014.01",73.8
"전국","중대형(85㎡초과 135㎡이하)","2014.02",74.1
"전국","중대형(85㎡초과 135㎡이하)","2014.03",73.9
"전국","중대형(85㎡초과 135㎡이하)","2014.04",73.9
"전국","중대형(85㎡초과 135㎡이하)","2014.05",73.4
"전국","중대형(85㎡초과 135㎡이하)","2014.06",73.7
"전국","중대형(85㎡초과 135㎡이하)","2014.07",73.8
"전국","중대형(85㎡초과 135㎡이하)","2014.08",74.7
"전국","중대형(85㎡초과 135㎡이하)","2014.09",76.2
"전국","중대형(85㎡초과 135㎡이하)","2014.10",77.1
"전국","중대형(85㎡초과 135㎡이하)","2014.11",77.9
"전국","중대형(85㎡초과 135㎡이하)","2014.12",79.8
"전국","중대형(85㎡초과 135㎡이하)","2015.01",81.1
"전국","중대형(85㎡초과 135㎡이하)","2015.02",81.4
"전국","중대형(85㎡초과 135㎡이하)","2015.03",82.9
"전국","중대형(85㎡초과 135㎡이하)","2015.04",83.8
"전국","중대형(85㎡초과 135㎡이하)","2015.05",85.0
"전국","중대형(85㎡초과 135㎡이하)","2015.06",85.7
"전국","중대형(85㎡초과 135㎡이하)","2015.07",87.4
"전국","중대형(85㎡초과 135㎡이하)","2015.08",88.8
"전국","중대형(85㎡초과 135㎡이하)","2015.09",90.7
"전국","중대형(85㎡초과 135㎡이하)","2015.10",91.3
"전국","중대형(85㎡초과 135㎡이하)","2015.11",92.7
"전국","중대형(85㎡초과 135㎡이하)","2015.12",92.8
"전국","중대형(85㎡초과 135㎡이하)","2016.01",92.9
"전국","중대형(85㎡초과 135㎡이하)","2016.02",92.5
"전국","중대형(85㎡초과 135㎡이하)","2016.03",93.0
"전국","중대형(85㎡초과 135㎡이하)","2016.04",92.7
"전국","중대형(85㎡초과 135㎡이하)","2016.05",93.0
"전국","중대형(85㎡초과 135㎡이하)","2016.06",93.4
"전국","중대형(85㎡초과 135㎡이하)","2016.07",93.5
"전국","중대형(85㎡초과 135㎡이하)","2016.08",95.0
"전국","중대형(85㎡초과 135㎡이하)","2016.09",96.7
"전국","중대형(85㎡초과 135㎡이하)","2016.10",97.3
"전국","중대형(85㎡초과 135㎡이하)","2016.11",96.9
"전국","중대형(85㎡초과 135㎡이하)","2016.12",97.9
"전국","중대형(85㎡초과 135㎡이하)","2017.01",97.1
"전국","중대형(85㎡초과 135㎡이하)","2017.02",97.2
"전국","중대형(85㎡초과 135㎡이하)","2017.03",96.8
"전국","중대형(85㎡초과 135㎡이하)","2017.04",97.2
"전국","중대형(85㎡초과 135㎡이하)","2017.05",98.0
"전국","중대형(85㎡초과 135㎡이하)","2017.06",98.2
"전국","중대형(85㎡초과 135㎡이하)","2017.07",97.8
"전국","중대형(85㎡초과 135㎡이하)","2017.08",98.5
"전국","중대형(85㎡초과 135㎡이하)","2017.09",99.5
"전국","중대형(85㎡초과 135㎡이하)","2017.10",99.0
"전국","중대형(85㎡초과 135㎡이하)","2017.11",100.0
"전국","중대형(85㎡초과 135㎡이하)","2017.12",99.5
"전국","중대형(85㎡초과 135㎡이하)","2018.01",99.3
"전국","중대형(85㎡초과 135㎡이하)","2018.02",99.2
"전국","중대형(85㎡초과 135㎡이하)","2018.03",98.9
"전국","중대형(85㎡초과 135㎡이하)","2018.04",97.4
"전국","중대형(85㎡초과 135㎡이하)","2018.05",97.5
"전국","중대형(85㎡초과 135㎡이하)","2018.06",97.6
"전국","중대형(85㎡초과 135㎡이하)","2018.07",97.9
"전국","중대형(85㎡초과 135㎡이하)","2018.08",98.4
"전국","중대형(85㎡초과 135㎡이하)","2018.09",100.4
"전국","중대형(85㎡초과 135㎡이하)","2018.10",101.3
"전국","중대형(85㎡초과 135㎡이하)","2018.11",101.4
"전국","중대형(85㎡초과 135㎡이하)","2018.12",100.5
"전국","중대형(85㎡초과 135㎡이하)","2019.01",100.1
"전국","중대형(85㎡초과 135㎡이하)","2019.02",98.3
"전국","중대형(85㎡초과 135㎡이하)","2019.03",98.1
"전국","중대형(85㎡초과 135㎡이하)","2019.04",97.8
"전국","중대형(85㎡초과 135㎡이하)","2019.05",98.9
"전국","중대형(85㎡초과 135㎡이하)","2019.06",99.0
"전국","중대형(85㎡초과 135㎡이하)","2019.07",99.5
"전국","중대형(85㎡초과 135㎡이하)","2019.08",100.0
"전국","중대형(85㎡초과 135㎡이하)","2019.09",101.9
"전국","중대형(85㎡초과 135㎡이하)","2019.10",103.2
"전국","중대형(85㎡초과 135㎡이하)","2019.11",105.4
"전국","중대형(85㎡초과 135㎡이하)","2019.12",106.1
"전국","중대형(85㎡초과 135㎡이하)","2020.01",106.4
"전국","중대형(85㎡초과 135㎡이하)","2020.02",106.7
"전국","중대형(85㎡초과 135㎡이하)","2020.03",106.8
"전국","중대형(85㎡초과 135㎡이하)","2020.04",106.7
"전국","중대형(85㎡초과 135㎡이하)","2020.05",108.1
"전국","중대형(85㎡초과 135㎡이하)","2020.06",110.1
"전국","중대형(85㎡초과 135㎡이하)","2020.07",112.4
"전국","중대형(85㎡초과 135㎡이하)","2020.08",114.8
"전국","중대형(85㎡초과 135㎡이하)","2020.09",116.8
"전국","중대형(85㎡초과 135㎡이하)","2020.10",119.5
"전국","중대형(85㎡초과 135㎡이하)","2020.11",122.3
"전국","중대형(85㎡초과 135㎡이하)","2020.12",123.1
"전국","중대형(85㎡초과 135㎡이하)","2021.01",121.5
"전국","중대형(85㎡초과 135㎡이하)","2021.02",119.5
"전국","중대형(85㎡초과 135㎡이하)","2021.03",123.5
"전국","중대형(85㎡초과 135㎡이하)","2021.04",123.8
"전국","중대형(85㎡초과 135㎡이하)","2021.05",126.5
"전국","중대형(85㎡초과 135㎡이하)","2021.06",127.6
"전국","중대형(85㎡초과 135㎡이하)","2021.07",128.6
"전국","중대형(85㎡초과 135㎡이하)","2021.08",127.9
"전국","중대형(85㎡초과 135㎡이하)","2021.09",132.0
"전국","중대형(85㎡초과 135㎡이하)","2021.10",132.5
"전국","중대형(85㎡초과 135㎡이하)","2021.11",131.8
"전국","중대형(85㎡초과 135㎡이하)","2021.12",130.8
"전국","중대형(85㎡초과 135㎡이하)","2022.01",126.8
"전국","중대형(85㎡초과 135㎡이하)","2022.02",125.1
"전국","대형(135㎡ 초과)","2014.01",74.0
"전국","대형(135㎡ 초과)","2014.02",74.7
"전국","대형(135㎡ 초과)","2014.03",74.6
"전국","대형(135㎡ 초과)","2014.04",74.2
"전국","대형(135㎡ 초과)","2014.05",74.8
"전국","대형(135㎡ 초과)","2014.06",74.8
"전국","대형(135㎡ 초과)","2014.07",74.8
"전국","대형(135㎡ 초과)","2014.08",76.0
"전국","대형(135㎡ 초과)","2014.09",77.6
"전국","대형(135㎡ 초과)","2014.10",77.6
"전국","대형(135㎡ 초과)","2014.11",78.5
"전국","대형(135㎡ 초과)","2014.12",80.6
"전국","대형(135㎡ 초과)","2015.01",81.3
"전국","대형(135㎡ 초과)","2015.02",82.4
"전국","대형(135㎡ 초과)","2015.03",84.1
"전국","대형(135㎡ 초과)","2015.04",84.3
"전국","대형(135㎡ 초과)","2015.05",86.0
"전국","대형(135㎡ 초과)","2015.06",86.5
"전국","대형(135㎡ 초과)","2015.07",87.6
"전국","대형(135㎡ 초과)","2015.08",88.8
"전국","대형(135㎡ 초과)","2015.09",91.0
"전국","대형(135㎡ 초과)","2015.10",91.3
"전국","대형(135㎡ 초과)","2015.11",92.3
"전국","대형(135㎡ 초과)","2015.12",92.2
"전국","대형(135㎡ 초과)","2016.01",93.8
"전국","대형(135㎡ 초과)","2016.02",92.4
"전국","대형(135㎡ 초과)","2016.03",93.0
"전국","대형(135㎡ 초과)","2016.04",92.2
"전국","대형(135㎡ 초과)","2016.05",93.9
"전국","대형(135㎡ 초과)","2016.06",95.2
"전국","대형(135㎡ 초과)","2016.07",93.8
"전국","대형(135㎡ 초과)","2016.08",94.8
"전국","대형(135㎡ 초과)","2016.09",97.0
"전국","대형(135㎡ 초과)","2016.10",97.8
"전국","대형(135㎡ 초과)","2016.11",97.2
"전국","대형(135㎡ 초과)","2016.12",98.6
"전국","대형(135㎡ 초과)","2017.01",97.4
"전국","대형(135㎡ 초과)","2017.02",97.9
"전국","대형(135㎡ 초과)","2017.03",98.7
"전국","대형(135㎡ 초과)","2017.04",98.3
"전국","대형(135㎡ 초과)","2017.05",98.9
"전국","대형(135㎡ 초과)","2017.06",99.2
"전국","대형(135㎡ 초과)","2017.07",99.0
"전국","대형(135㎡ 초과)","2017.08",99.0
"전국","대형(135㎡ 초과)","2017.09",100.0
"전국","대형(135㎡ 초과)","2017.10",100.9
"전국","대형(135㎡ 초과)","2017.11",100.0
"전국","대형(135㎡ 초과)","2017.12",101.5
"전국","대형(135㎡ 초과)","2018.01",99.1
"전국","대형(135㎡ 초과)","2018.02",100.8
"전국","대형(135㎡ 초과)","2018.03",100.4
"전국","대형(135㎡ 초과)","2018.04",100.5
"전국","대형(135㎡ 초과)","2018.05",99.8
"전국","대형(135㎡ 초과)","2018.06",100.1
"전국","대형(135㎡ 초과)","2018.07",101.1
"전국","대형(135㎡ 초과)","2018.08",102.0
"전국","대형(135㎡ 초과)","2018.09",102.1
"전국","대형(135㎡ 초과)","2018.10",104.2
"전국","대형(135㎡ 초과)","2018.11",104.9
"전국","대형(135㎡ 초과)","2018.12",103.3
"전국","대형(135㎡ 초과)","2019.01",101.5
"전국","대형(135㎡ 초과)","2019.02",101.1
"전국","대형(135㎡ 초과)","2019.03",100.6
"전국","대형(135㎡ 초과)","2019.04",100.8
"전국","대형(135㎡ 초과)","2019.05",102.1
"전국","대형(135㎡ 초과)","2019.06",100.0
"전국","대형(135㎡ 초과)","2019.07",100.9
"전국","대형(135㎡ 초과)","2019.08",103.4
"전국","대형(135㎡ 초과)","2019.09",105.5
"전국","대형(135㎡ 초과)","2019.10",104.9
"전국","대형(135㎡ 초과)","2019.11",107.6
"전국","대형(135㎡ 초과)","2019.12",107.9
"전국","대형(135㎡ 초과)","2020.01",108.8
"전국","대형(135㎡ 초과)","2020.02",109.1
"전국","대형(135㎡ 초과)","2020.03",107.5
"전국","대형(135㎡ 초과)","2020.04",107.1
"전국","대형(135㎡ 초과)","2020.05",111.2
